node_id,video_id,title,views,likes,comments,timestamp,category_id,category_name,source_type
1726,tHjS3r6IGsE,[미국반응]외신“K드라마를 몰아보면 정신질환을 치료해 준다!”“K드라마가 내 우울증을 치료해 줬다!”,1793,140,15,1748217604,24,Unknown,키워드:해외반응
1727,8N2R2_VTY8k,"[해외감동사연] 전세계인들을 감동시킨 이순신의 충격적인 비밀, 스웨덴 해군장교가 해군강연장에서 밝혀 난리난 이순신 장군의 실체",112,5,0,1748217604,22,Unknown,키워드:해외반응
1728,neC5ayj5YPQ,진격거 3기 19화 part 2/2 해외반응 그리샤 예거의 지하실 #애니 #진격의거인 #진격거 #해외반응,113,0,0,1748217604,1,Unknown,키워드:해외반응
1729,hXdm-NsVGbY,공대생 브이로그 | OOTD👗 | 고민 많은 3학년 | 리얼 자취 일상,14,2,1,1748217605,22,Unknown,키워드:자취
1730,v2KRJ75P0hk,[vlog] 자취일상ㅣ직장인ㅣ잠실쌤쌤쌤ㅣ월요찜요리ㅣ지쳐버린한주,13,4,2,1748217605,22,Unknown,키워드:자취
1731,E-ChDWe0ZPk,[vlog]우리집에서 파스타 먹고갈래?😋 | 토마토 올리브 파스타 레시피 | 자취요리,42,0,0,1748217605,22,Unknown,키워드:자취
1732,AlG_di47sWc,#집밥 #자취요리 #la갈비 #food 🍓청정원양념장 반(250ml) 끝.,217,2,3,1748217605,22,Unknown,키워드:자취
1733,W2ubY7jOq8c,아무도 알려주지 않은 살림템💡후쿠오카 유학생의 현실적인 자취 브이로그🏠,40,5,2,1748217605,22,Unknown,키워드:자취
1734,6aRGel9KKmA,자취 초보 거지의 이마트 장보기 일기,908,5,3,1748217605,22,Unknown,키워드:자취
1735,DYJswaCU9LA,하루하루가 순삭이라서 해탈이옵니다 ^.^ #자취브이로그 #오운완 #자취러 #자취생 #일상 #취준생 #브이로그 #급찐급빠 #꿀팁 #다이어트 #다이어트식단,172,3,1,1748217605,22,Unknown,키워드:자취
1736,wTOwIHbf-VM,친구가 자취한다고 놀러갔는데.. 집을 꾸미고 싶다네요.. 그럼 선물을 할수밖에 없네요,1321,39,5,1748217605,15,Unknown,키워드:자취
1737,pFHby-BHoYY,학교 여자 애들이 자꾸 괴롭혀요...,5255,146,21,1748217606,24,Unknown,키워드:학교
1738,IpoTQIcEvSk,서울에도 초•중•고 통합학교 등장 #이슈 #사건사고 #정보 #논란 #화제 #문제점 #뉴스 #학교 #학원,707,1,0,1748217606,22,Unknown,키워드:학교
1739,pdqS23J3_KI,학교폭력으로 친동생 입원하자  특전사 출신 친언닌가 학교 깡패들에게 분노의 참교육을 시전하는데,418,0,2,1748217606,22,Unknown,키워드:학교
1740,FgftHvCtobU,네이처셀 ~ (속보) 역대급 세력 매집 완료! 급등 직전에 반드시 잡아야! #네이처셀주가 #네이처셀주가전망 #네이처셀전망 #네이처셀,3233,101,0,1748217607,27,Unknown,키워드:속보
1741,zbi4PtdJ5DE,[삼성중공업] [속보] 월요일! '갭폭등' 확정!! 오늘 '특급호재' 하나 등장!! '여기'까지 무조건 올라갑니다!! 이 영상은 꼭 보세요!! #박부장,269,43,0,1748217607,28,Unknown,키워드:속보
1742,Pz_bF5EvxTM,"속보! “이정후, 인간이 아니다!”  180km 강속구 박살→만루홈런 폭발… 美 해설진 생중계 중 멘붕",12358,472,14,1748217607,17,Unknown,키워드:속보
1743,9SoaZey2Ai8,[두산에너빌리티] 속보)5분전 CNN속보!! 2차관세전쟁!! 트럼프는 또라이!!   정책주 원전주  #두산에너빌리티 #우리기술 #두산에너빌리티주가 #두산에너빌리티주가전망,5161,197,0,1748217607,27,Unknown,키워드:속보
1744,bHERL_AnuXg,"🔴(속보) 아산이 디비진다. 이재명 대선 후보 아산, 천안 집중 유세 현장 라이브! #이재명 #내란 #유세 #지지율 #토론회 #김문수",9446,1383,4,1748217607,24,Unknown,키워드:속보
1745,kLSQmosnfzY,"[속보] KSOI 지지율 마저 7.7%까지 좁혀져, 굉장히 의미심장한 수치, 기호 2번 김문수로! ㅣ서정욱TV",67323,10292,630,1748217607,25,News & Politics,키워드:속보
1746,D0E0vypwVYs,[ 🔴속보] 러 모스크바·우크라 키이우 연일 드론 공격 시도…휴전 아닌 공멸 합의한 듯 / 연합뉴스TV(YonhapnewsTV),82301,610,25,1748217607,25,News & Politics,키워드:속보
1747,0wGSBH4-fJI,"[ 🔴속보] 트럼프 ""美 위협하면 파괴할 것…무조건 미국 우선, 모든 나라 방어하는 날 끝나"" / 연합뉴스TV(YonhapnewsTV)",132028,660,21,1748217607,25,News & Politics,키워드:속보
1748,tTfYnw2n7Rc,"[속보] 김문수 ""남녀불문 군가산점제 도입…초급간부 처우, 중견기업 수준으로"" / 국민의힘 김문수 대선 후보 국방 공약 발표 25.05.25 | MBN NEWS",18689,592,6,1748217607,25,News & Politics,키워드:속보
1749,kLYwrs-dtk0,[속보] 이재명 “절실한 마음으로 국민과 함께”…당선 시 ‘비상경제대응TF’ 구성 / 더불어민주당 이재명 대선 후보 기자회견 25.05.25 | MBN NEWS,1895,36,21,1748217607,25,News & Politics,키워드:속보
1750,PDmlR46RxwA,코나아이 (긴급속보)  지역 화폐 초대박! 여기서 훨씬 더 급등한다! #코나아이주가 #코나아이주가전망 #코나아이전망 #이재명관련주 #이재명테마주 #코나아이,925,34,0,1748217607,27,Unknown,키워드:속보
1751,KNRUNyXYFjw,[🔴속보] 북한 구축함 사고 관련 대대적 숙청…실무 간부들 줄줄이 구속 / 연합뉴스TV(YonhapnewsTV),163715,1353,9,1748217607,25,News & Politics,키워드:속보
1752,uhMvzvSRG9M,킹피스 거프주먹 얻는 법 알려드림..아니 근데 이거 너무 밸런스 붕괴인데?ㅋㅋㅋㅋㅋㅋㅋ[킹피스 업데이트],70004,1109,66,1748239202,20,Gaming,게임인기
1753,wsZ5uBLkwIY,김남주 하우스에 초대합니다 (※집 최초 공개※),806420,13056,689,1748239202,22,Unknown,전체인기
1754,Nw_hJCzeuo0,다이소에서 보이면 무조건 사세요! 최화정 내돈내산 다이소 꿀템 TOP 20 (+인생짬뽕집),657863,9364,324,1748239202,22,Unknown,전체인기
1755,gsFcl1Say6s,1분 안에 에키벤 사오기 가능?🏃🏼‍➡에키벤에 목숨을 건 타임어택(feat.낙오)🍱신칸센 1일 12에키벤 도장 깨기,626303,8822,785,1748239202,24,Unknown,전체인기
1756,LWZ4Z0g_gDQ,대구 인터내셔널 뷰티 엑스포 기능대회. 심사현장에 가다 . #exco #기능대회 #뷰티엑스포 #이미용대회 #심사 #엑스포 #beauty #shorts,1155,7,0,1748239203,22,Unknown,키워드:뷰티
1757,5u7WIL_EK8A,또유리의 새학기 브이로그 | vlog | 학교 브이로그 | 학교일상 | 07 | 드르렁 | 늦게올려서미안해,87,11,2,1748239204,22,Unknown,키워드:학교
1758,v0eN9x77-As,"""학교 급식에서 구더기?""…중국 초등학교 주방의 충격 실태학교가 SNS에 올리지 말라 한 이유는?",1666,10,0,1748239204,22,Unknown,키워드:학교
1759,KEeIafNy4sY,"25.05.25(주) 새로남기독학교와 함께하는 저녁예배ㅣ교육은 개인, 교회, 국가를 살립니다ㅣ에스더 2:15ㅣ 박성규 목사(총신대학교 총장)",2002,0,0,1748239204,29,Unknown,키워드:학교
1760,t4hfNe5KLgM,바둑학교 일요 강의 (5월25일) 김만수,1107,38,0,1748239204,27,Unknown,키워드:학교
1761,lXI739-uavc,2025년 5월 25일 트리니티 성경학교,38,0,0,1748239204,29,Unknown,키워드:학교
1762,DCC4hridxbA,8시간 동안 학교에서 일어난 일,144,10,6,1748239204,22,Unknown,키워드:학교
1763,OgjW1JCGJJk,#초신성의 웅비 #신성델타테크 인생주식 #아이씨티케이 #시지메드텍 #CJ ENM # 넥슨게임즈 #아센디오 #다보링크 #이수스페셜티 #레이크머티리얼 #씨아이에스 #바른손 #KG모빌,1753,136,0,1748239205,24,Unknown,키워드:테크
1764,qwAjEpKsl2w,#신성델타테크 ] 이재명 1차 2차 대선 토론 언급 난리났다! 최측근 신성델타 파견 로봇 래미 관심! #신성델타테크주가전망 6월 폭등 준비 #신성델타테크주가 #신성델타테크목표가,505,62,13,1748239205,26,Unknown,키워드:테크
1765,iPGmbyuAKDA,동준 금성 테크배 준결승,2,0,0,1748239205,22,Unknown,키워드:테크
1766,QW1jpXiMNqY,"[신성델타테크 주가전망] 결국 특허가 신성 살렸다! 단기목표가 20만원 찍을 역대급 폭등 호재! ""이 구간"" 싸그리 주워담아라🔥신성델타테크 주가, 신성델타테크 전망",674,54,1,1748239205,26,Unknown,키워드:테크
1767,EM21DyaQcGg,[ 창원지방법원 justice vs 훌루테크 고릴라즈 ] 창원 대산 베이스볼 파크 대산 B구장 🔥 ⚾️ | 2025.5.24 풀영상 | GAME 32,24,1,2,1748239205,17,Unknown,키워드:테크
1768,C6FZZhB1ZzM,경희체력학원 1관 PST 경찰순환식체력 #경찰 #경찰체력 #pst #순환식체력 #경찰청 #경찰관 #경찰국 #경시생 #경찰관 #경찰모드 #경찰헌법 #경찰대편입 #경간부 #경찰간부,754,1,1,1748239206,22,Unknown,키워드:학원
1769,K8CdfyTAXbM,"[베트남반응] 동남아시아에 전해진 '손흥민의 우승 소식' 베트남 현지반응 ""ASEAN컵과 비교가 안되잖아..?"" / (손흥민 해외반응, 외국반응 등)",71001,1481,70,1748239207,25,News & Politics,키워드:해외반응
1770,aqYrRoFnY_c,[해외감동사연]러시아 유튜버의 한일 비교 솔직 후기/진심으로 말할께요!,90,7,2,1748239207,22,Unknown,키워드:해외반응
1771,Ou-DXbFeUdE,"[해외반응] 지드래곤이 뜨자, 베트남이 뒤집혔습니다. 주가가 폭등하고 건물에 꽃이 피었습니다… 이유는 지드래곤? | 해외감동사",233,8,0,1748239207,25,News & Politics,키워드:해외반응
1772,dcdfmVZlXfY,"[해외감동사연] 미국이 인정한 'K-우편'의 기적! 배송 3일 걸리던 나라, 한국은 단 1일?",1539,96,0,1748239207,22,Unknown,키워드:해외반응
1773,JW-BWptvdjg,“이건 미쳤다…윙이 아니라 킹이다” 🔥도파민 DnB Remix에 폭발한 해외 리액션 #윙 #도파민 #해외반응,67251,1707,160,1748239207,24,Unknown,키워드:해외반응
1774,MAnXqJ6q0IE,해외반응 (재업) 미스터 션샤인 4화 리액션 한글자막,1019,27,3,1748239207,1,Unknown,키워드:해외반응
1775,jnmvOq4X9_M,"""마동석이 깡패라니?! 너무 매력적이야"" 영화 '악인전' 해외 리액션 모음🔥 The Gangster, the Cop, the Devil Reaction #해외반응 #마동석",65549,1130,75,1748239207,24,Unknown,키워드:해외반응
1776,kg4G4FBNizw,[해외반응] 그래미 휩쓴 가수의 노래를 찢어버린 소향에 놀란 외국인들 소향 EASY ON ME 해외반응 리액션 SOHYANG EASY ON ME REACTION REACT,17561,603,11,1748239207,10,Music,키워드:해외반응
1777,_AMXqB4VPOU,[해외감동사연] “뭐!? 칭기스 칸이 한국인이라고? 이거 세계 뒤집히겠는데!?” 하버드 역사학과 발칵뒤집힌 연구결과에 들썩이는 세계 역사 전문가들,47,0,0,1748239207,22,Unknown,키워드:해외반응
1778,joWVKyKKEZI,"눈물&비명파티🎉! 갑자기 쌍둥이 임밍아웃했더니?! 장모님, 시어머님 리얼반응 😂ㅋㅋㅋ [임신일기2화] Pregnancy Reveal to Mom",559113,11601,561,1748260803,24,Unknown,전체인기
1779,pOXDSwmGXOg,“카톡 왜 차단했어 형?” 8년 째 꾸준한 혐관 케미.. 드디어 해명하러 나온 현석이 형[월간 라면꼰대 : 5월 호] #라면꼰대 #라꼰즈,614000,10762,1066,1748260803,24,Unknown,전체인기
1780,3ab2tlM7jjg,ep03. 최초 공개! / 동원의 드림 하우스,756821,19078,5304,1748260803,24,Unknown,전체인기
1781,VswmQP-qSQQ,잘 채려먹고 열심히 사는 안정형 34살 브이로그 어떤데,753367,10624,663,1748260803,22,Unknown,전체인기
1782,ikpOgaPVkQk,4살 아이 vs 24살 아이돌,259171,12652,957,1748260803,22,Unknown,전체인기
1783,qkkZbkG1kM0,"우승 확정되자마자 '경기장 난입' 뒤집어진 런던...광란의 토트넘 팬들, 영국·스페인 현지 분위기 / 스포츠머그",1227366,12833,1058,1748260803,17,Unknown,전체인기
1784,5suvccH5d_c,기안84 미술 취미 모임 (덱스 지예은),940502,21045,2290,1748260803,22,Unknown,전체인기
1785,EE6IyyGhzAY,[SUB] 라이즈 예능캐 앤톤?! 애쓰지 않아도 웃수저인 막내가 부러운 형들😥 | 아이돌 인간극장,269308,14909,1134,1748260803,10,Music,전체인기
1786,oV-TbN8X-_0,진짜 역대급 업데이트 떴습니다!!!!! 리메이크에 각성까지 받은 새새와 숨겨진 정보까지!! (로블록스) - 킹피스,68863,641,139,1748260804,20,Gaming,게임인기
1787,kQs2MwhD6oU,멤버들한테 왕따 당한 백현!? 퉁퉁퉁 사후르로 몰카했습니다,165213,2142,340,1748260804,20,Gaming,게임인기
1788,5OdcSimjxZs,과연 이번 세계선은?  | 2R HLE vs DK│2025 LCK | 울챔스 하이라이트,142558,1724,245,1748260804,20,Gaming,게임인기
1789,piC3mYPbmZM,1등 도전기,348630,2242,368,1748260804,20,Gaming,게임인기
1790,_2Tg7zcEPuQ,🎀여름을 위해 구매한 패션 Haul••ෆ⃛🧥🪽🪺ㅣ가성비템~디자이너브랜드 퀄까지ㅣ올 여름 입고픈 옷들🫶🏻ㅣ총 13착장👀 —̳͟͞͞🤍,11298,277,17,1748260806,22,Unknown,키워드:패션
1791,8SaxMeJRaK8,허리배색끈베기바지59000원010 8577 6798 #중년패션코디,760,2,1,1748260806,22,Unknown,키워드:패션
1792,8g_a2lD-NRY,#일산지케이보컬#이원장레슨#일산보컬학원 #일산실용음악학원 #파주보컬학원 #파주실용음악학원,767,2,1,1748260807,24,Unknown,키워드:학원
1793,QNFiWN1xwiE,"[태어난 김에 세계일주4] 구르카 용병 학원의 기숙사는 어떤 모습일까?🛏️ 기숙사를 구경하는 덱스 X 빠니보틀, MBC 250525 방송",14470,232,8,1748260807,24,Unknown,키워드:학원
1794,ciFzBJwxMEE,"[태어난 김에 세계일주4] 압도적인 구르카 용병 학원의 분위기😰 UDT 시절의 추억을 떠올리는 덱스 , MBC 250525 방송",26952,389,24,1748260807,24,Unknown,키워드:학원
1795,kjn6pnxxysI,PLAYLIST 🎧 러닝 🏃‍♀️& 운동 💪 에너지 뿜뿜,1,0,0,1748260808,10,Music,키워드:운동
1796,6LXnRL3-bnY,운동 하나로 정신 건강 올인원: 스트레스 해소부터 긍정적 마음 만들기 A to Z [2025년 최종판],3,0,1,1748260808,17,Unknown,키워드:운동
1797,DxSjPxGqLQo,"[𝐏𝐥𝐚𝐲𝐥𝐢𝐬𝐭] ""One More."" / 듣는 순간 한개 더 할수있는 운동 플레이리스트 🎧",4,0,1,1748260808,10,Music,키워드:운동
1798,1UVFq7FtDqw,"[JB TIMES] 전광훈, ""대XX 박아!"" 이유는 김문수 선거운동?",32519,1164,73,1748260808,25,News & Politics,키워드:운동
1799,onJkrCtCtkg,운동 슬럼프 & 정체기 극복 완벽 가이드: 초보자를 위한 10가지 극복 전략 총집합 [2025년 최종판],5,0,1,1748260808,17,Unknown,키워드:운동
1800,JtilaXJuaEM,▣─▶ 릴게임추천 ◀─▣ ☃️ 모바일릴게임 🌎 릴게임알라딘 🧦 릴게임종류 🤡 바다이야기 ⛱️,3,0,1,1748284252,22,Unknown,키워드:게임추천
1801,FE321eeIf30,▣─▶ 릴게임추천 ◀─▣ ☃️ 온라인바카라 ⛱️ 오션파라다이스7 🌼 오션릴게임 🍆 버팔로대박 💎,1,0,1,1748284252,22,Unknown,키워드:게임추천
1802,3eSyvArttXg,게임추천좀 라이벌 시참,30,0,0,1748284252,22,Unknown,키워드:게임추천
1803,n4_Hxn8AT3I,사람들이 잘 모르는 로블록스 게임추천.,8,0,1,1748284252,22,Unknown,키워드:게임추천
1804,GS2PpUZnoU0,[신작 모바일게임 추천] 고퀄 어반 판타지 3D 무술 격투 액션 RPG '더 히든 원스' (The Hidden Ones) 듀얼 플레이. 출시예정 일인지하 IP ARPG 기대작,248,5,1,1748284252,20,Gaming,키워드:게임추천
1805,LiMNYeD2oF4,릴게임추천 손오공게임 저팔계 사오정 #릴게임 #릴게임추천 #릴게임손오공,3,0,0,1748284252,22,Unknown,키워드:게임추천
1806,2RfAsswXLAk,▣─▶ 릴게임추천 ◀─▣ 🍆 버팔로대박 💎 리니지m파칭코 💤 바다릴게임 🌲 바다이야기릴게임 🌼,1,0,1,1748284252,22,Unknown,키워드:게임추천
1807,adUsY7NDUno,▣─▶ 릴게임추천 ◀─▣ 🐟 모바일릴게임 🏻 릴게임종류 🌎 파칭코프로 🏈 오션릴게임 🍆,1,0,1,1748284252,22,Unknown,키워드:게임추천
1808,22XWlXfXkss,재밌는 게임 추천! 3등,250,5,0,1748284252,22,Unknown,키워드:게임추천
1809,rDpigSZdrwQ,▣─▶ 릴게임추천 ◀─▣ 💎 리니지m파칭코 💤 오션파라다이스 🌲 야마토3 🥦 릴게임야마토 🍠,1,0,1,1748284252,22,Unknown,키워드:게임추천
1810,-1sDs8DmwxY,릴게임추천 ☃️ 야마토2릴게임 카카오야마토 모바일릴게임 ...,0,0,0,1748284252,22,Unknown,키워드:게임추천
1811,tQ1b8OLw9Cg,▣─▶ 릴게임추천 ◀─▣ 🎅 카카오야마토 🐠 온라인릴게임 🙀 모바일바다이야기 🐳 링릴게임 🤡,0,0,0,1748284252,22,Unknown,키워드:게임추천
1812,aAWW0IqwYq0,▣─▶ 릴게임추천 ◀─▣ 🥔 릴게임가입머니 🎅 온라인릴게임 🧬 온라인릴게임사이트 ☘️ 야마토 🔮,1,0,1,1748284252,22,Unknown,키워드:게임추천
1813,WMBpYJvL8Ms,▣─▶ 릴게임추천 ◀─▣ 🌹 릴게임다운로드 🎄 릴게임바다이야기 🤡 릴게임다운로드 🎯 골드몽 🧅,1,0,1,1748284252,22,Unknown,키워드:게임추천
1814,2Pzx5ZMlZUA,"“내돈내산”지그재그 하울❤️핀터맛 여름 룩북☀️여름 코디 필수템 추천🐠기본 나시부터 포인트 아이템까지,,💕갓성비 아이템들로 분위기 있게 코디하기💸",4181,212,43,1748284253,22,Unknown,키워드:하울
1815,tOGAyxWjFMI,"여름맞이👒) 21가지 존예 아이템으로 말아본 여름 하울🫧 안흔하고 퀄리티 보장! | 휴양지룩, 데일리룩, 여름 룩북, 여름옷, 패션하울, 원피스, 여름 블라우스, 반팔티 추천",16320,300,104,1748284253,22,Unknown,키워드:하울
1816,j-iQc9t6p9o,"VLOG | 일상 브이로그•✰또닛뮤트 미닛뮤트가방,키링하울•하객룩,세컨가방,nff,휠라에샤페👟•요즘최애 연희동🍀•미피키링사러 부산갔다 인생막창만남🥓,전포동소품샵•짧은🇯🇵다카마쓰일정",158,9,0,1748284253,22,Unknown,키워드:하울
1817,kRzvxrZMTts,[신예찬/루시] 하울〰️🎻,1575,18,0,1748284253,10,Music,키워드:하울
1818,bxBR0ugc8vA,＂살려주세요＂ 해도해도 막막한 영어 받아줄 학원 하나 없는 도전학생 | 성적을 부탁해 티처스2 3 회,526,1,0,1748284254,24,Unknown,키워드:학원
1819,sfdx9PuqLaY,"""돈 벌어 학원 보내도 오히려 독"" 곧 대치맘이 치를 무서운 대가. 아이들의 정신이 피폐해진다. 학원 전부 끊으세요! (오경란 대표 / 전체통합)",619,23,1,1748284254,26,Unknown,키워드:학원
1820,-xwguCuUcBg,"딸들과 이재명 유세현장 달려온 남양주 시민 ""학원보다 이게 더 중요해""",759,128,8,1748284254,25,News & Politics,키워드:학원
1821,rxhZfxmL_iQ,#드럼놀이터  #명원장 #서울뮤직타운 #실용음악학원 #강동구드럼학원 #음악소통 #광진구드럼학원 #송파구드럼학원,522,4,0,1748284254,22,Unknown,키워드:학원
1822,-bbE5FtEQOU,STREETS OF CUBA / 내쉬빌실용음악학원 /광주실용음악학원 / 두암동실용음악학원,0,0,0,1748284254,10,Music,키워드:학원
1823,bEC42wUsgLc,[타세요 수익버스] 타세요! 수익버스 - 로킷헬스케어·아이씨티케이 김준호 / MBN골드 매니저,382,21,0,1748284257,25,News & Politics,키워드:헬스
1824,fBE8bYp_lCY,헬스 질문 받아요~,2467,19,0,1748284257,24,Unknown,키워드:헬스
1825,oY5H765T--k,"체스터 FC, 전설의 시작 EP.1",257139,3683,541,1748284259,20,Gaming,게임인기
1826,A2NYkVYJydg,억까하는 죽음 피해서 집에가기 ㅠㅜ 사람이 이렇게 죽을수도 있다고???,262355,4107,722,1748284259,24,Unknown,게임인기
1827,MaAiERsnTSY,소과금 서간벨 멤버십 현질 드디어 초대박 났다ㅋㅋㅋㅋ,105786,782,146,1748284259,20,Gaming,게임인기
1828,8pccVZcgeec,끝나지 않는 제 2회 후열의 밤,239990,7138,841,1748284259,20,Gaming,게임인기
1829,qHHbhVDaFqY,스맵과 칸의 속삭임에 갈등하는 김민교ㅋㅋㅋㅋ,229056,1209,64,1748284259,20,Gaming,게임인기
1830,zAMGBfa35Hc,스킬 무조건 맞추게 해주는 30만원짜리 롤 스킨..? 이게 진짜 되네 ㅋㅋ 일눈 장인초대석 [테스터훈],136435,1066,99,1748284259,20,Gaming,게임인기
1831,eQLrgvRCjKw,평학이랑 애교 대결의 복수를 하러 왔습니다...,200619,4723,512,1748284259,20,Gaming,게임인기
1832,9HlCZt1_ATg,요즘 유튜버 때문에 이상하게 게임하는 사람들이 많아졌다고 불평하는 상대.. 하필 그 당사자를 만나버리는데?ㅋㅋ,112707,1392,88,1748284259,20,Gaming,게임인기
1833,4piKPwPokfQ,현실 브롤러 평타 싸움 티어표,94535,1889,554,1748284259,20,Gaming,게임인기
1834,MZz1TZFiiRQ,그냥 말이 안됩니다 ㄷㄷㄷ 10동특 존야 방한장갑 4성 사일러스,95321,584,43,1748284259,20,Gaming,게임인기
1835,KPuCgvM6HYQ,정보) 불안정한 보물 상자는 자크 3분할에 각각 적용이 된다,127907,920,149,1748284259,20,Gaming,게임인기
1836,NHX-iVMbA1g,철벽을 이기려면 [ASL 시즌19 결승전 도재욱vs김민철 2경기],60661,508,21,1748284259,20,Gaming,게임인기
1837,VK3cgU8slZA,🎵가상&현실 속 아이돌 - 안경 언니ㅣ🎀프리티 풀송 뮤비🎀ㅣ프리파라 시즌 1ㅣPretty FullSong MV,1287,125,22,1748284260,1,Unknown,키워드:아이돌
1838,aAzW7xHAmdE,학교 앞에서 팔던 병아리,4939,501,14,1748284261,22,Unknown,키워드:학교
1839,BzTF4m4wgLQ,2025 청년인생설계학교 1기 추첨,7,0,0,1748284261,27,Unknown,키워드:학교
1840,zWZR6F2_IiQ,코스모스 유람선 선상에서의 행복 🥰🌸🚢 #여행 #코스모스 #행복 #유람선 #가을,915,0,0,1748284262,24,Unknown,키워드:여행
1841,WUWz6lLsze8,완전히 새로워진 2025 BMW X9 | 전체 리뷰 & 실물 공개,9,1,0,1748284263,2,Unknown,키워드:리뷰
1842,4UHORuzO1AU,희한하게 끝내는 팀ㅋㅋ (5월 25일 롯데전 리뷰),48124,1359,438,1748284263,17,Unknown,키워드:리뷰
1843,eMbnuPei_DE,"그로우 어 가든 “가시덩쿨?” 리뷰(6번째)(Grow a garden ""Thorns?"" Review (6th))#로블록스#growagarden#벨리타#리뷰#업데이트리뷰",439,1,0,1748284263,22,Unknown,키워드:리뷰
1844,bM7xPObpO74,[지볶행 리뷰] 애초에 깨진 관계는 프라하를 발라도 안된다는걸 이제야 깨달은 9옥순,28571,415,100,1748284263,26,Unknown,키워드:리뷰
1845,Q9is6u-3kPE,역대급 사기 종족!! 데몬종족 얻는법&리뷰 +용용무제 이벤트 [킹피스],13665,508,391,1748284263,22,Unknown,키워드:리뷰
1846,wpMeb_MGwDE,#중국 #여행 #충칭 풀 버전 더 보기 ⛷️,727,3,0,1748305642,19,Unknown,키워드:여행
1847,Iaul_Z5EX3s,[수와진의 버스킹여행] #자라섬꽃페스타 3일차 (25.5.26),38768,918,53,1748305642,10,Music,키워드:여행
1848,B7UgqE_6dwM,반팔 느낌있게 코디하기! #여름코디 #shorts #데일리룩코디,2141,46,2,1748305644,24,Unknown,키워드:코디
1849,sVv0EJC7CVI,서동구의 BUY& SELL (20250526) [종목 상담] 나인테크 유일로보틱스 테크윙 엠오티 주성엔저니어링 마음AI CJ제일제당 포스코DX 한국가스공사,151,9,0,1748305645,26,Unknown,키워드:테크
1850,wDrcVVtJkT4,"[🇦🇺vlog] 부부싸움을 해도 생일상은 차려주는 게 결혼의맛. 5월 요약 브이로그 ⎸ 쁘큐보이와 시티 데이트, 엽떡키트, 듬직해진 민준이, 쭈하의 새로운 모습",339323,9077,568,1748305921,22,Unknown,전체인기
1851,QF6P6BSPDRw,SHINee 샤이니 'Poet | Artist' MV,691978,107938,8239,1748305921,10,Music,전체인기
1852,Sd1NzufT9-M,식물삭제빵... 가장 소중한 작물을 걸고 열매가치 대결! (로블록스 그로우어가든),87611,1168,156,1748305922,20,Gaming,게임인기
1853,7DU5H1IMdjk,모든 것이 걸린 단판!!! 새 역사를 써내려갈 기적의 주인공은!? [ASL 시즌19 결승전 도재욱vs김민철 7경기],78196,959,521,1748305922,20,Gaming,게임인기
1854,qT0oXoPWk1A,신상 NO7 금카 영입 양발에 스탯봐라잉,183614,1449,161,1748305922,20,Gaming,게임인기
1855,_IZCZTr39Wo,롤체 6년 역사상 최강의 딜러,96678,653,43,1748305922,20,Gaming,게임인기
1856,j2ngWyFz9c8,심장을 바쳐라,455024,7933,637,1748305922,20,Gaming,게임인기
1857,vK2bwgtsLKQ,도재욱 vs 김민철 | 결승전 하이라이트 | ASL S19,165980,1826,626,1748305922,20,Gaming,게임인기
1858,eEnH_e3V4UU,"3년에 한번 나올까 말까한 발로 끝판왕들의 내전, 숨막히는 서로의 미친 택틱 싸움ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ",135798,2231,111,1748305922,20,Gaming,게임인기
1859,Cxc2Wtjb2oY,80억 먹튀안한 동생을 위해,146090,591,153,1748305922,20,Gaming,게임인기
1860,HkNp5R5ZLbE,클리드의 끝없는 플러팅에 결국 마음을 연 도파,242809,1830,222,1748305922,20,Gaming,게임인기
1861,uisghg4O7rg,새벽에 배고파서 곱창 대창 5.5kg ❗️30인분 먹방🔥ㅣ리얼먹방  I did a 5.5kg daechang & gopchang mukbang,23108,0,152,1748305923,22,Unknown,키워드:먹방
1862,jnT4yvG1gGM,2025 대한민국 청와대 기도 / 하울신당 천무 #신점 #일산점집  #유명한점집,1869,217,16,1748305924,29,Unknown,키워드:하울
1863,l7NmsyJ3gDE,"소름 끼쳤던 현실 공포썰 | 원룸에서 자취하다, 캠퍼스 안에서, 그만 따라오세요",0,0,0,1748305924,22,Unknown,키워드:자취
1864,p-PgYrv4KjA,Dragon Age: The Veilguard 글룸하울러의 최후,0,0,0,1748305924,20,Gaming,키워드:하울
1865,c5aVbUAnLj0,닷닷닷 ver.4 하울 ෆ•͈ ·̭ •͈ෆ,325,12,0,1748305924,22,Unknown,키워드:하울
1866,mNHE3yYJNyg,닷닷닷4 하울영상🩵 돈 탕진한 다꾸러..💸💸💸 아이오스튜디오|포랑|김모양군|와이오클럽|로지스티커|에이투지클럽|웨이투페치|해플샵|웨스티즈|해피냥데이|서티|칠영칠|제리|블랙레터 등등,704,0,1,1748305924,22,Unknown,키워드:하울
1867,zAYc7mf2rsc,"인테리어문구 쇼핑 하울! 타공판, 포토용지, 산리오 선물세트 리뷰️",1,0,1,1748305924,22,Unknown,키워드:하울
